# TraceSetId:Name:Value
# 1799:fft_x:128
# 1799:fft_y:128
# 1799:fft_z:128
# 1799:p_x:8
# 1799:p_y:8
# 1799:p_z:8
# 1799:source_id:51233
# 1799:vox_x:64
# 1799:vox_y:64
# 1799:vox_z:64
# 1800:fft_x:128
# 1800:fft_y:128
# 1800:fft_z:128
# 1800:p_x:8
# 1800:p_y:8
# 1800:p_z:16
# 1800:source_id:51233
# 1800:vox_x:64
# 1800:vox_y:64
# 1800:vox_z:64
# 1801:fft_x:128
# 1801:fft_y:128
# 1801:fft_z:128
# 1801:p_x:8
# 1801:p_y:16
# 1801:p_z:16
# 1801:source_id:51233
# 1801:vox_x:64
# 1801:vox_y:64
# 1801:vox_z:64
# 1802:fft_x:128
# 1802:fft_y:128
# 1802:fft_z:128
# 1802:p_x:16
# 1802:p_y:16
# 1802:p_z:16
# 1802:source_id:51233
# 1802:vox_x:64
# 1802:vox_y:64
# 1802:vox_z:64
# 1826:fft_x:128
# 1826:fft_y:128
# 1826:fft_z:128
# 1826:p_x:16
# 1826:p_y:32
# 1826:p_z:16
# 1826:source_id:51233
# 1826:vox_x:64
# 1826:vox_y:64
# 1826:vox_z:64
# 1803:fft_x:128
# 1803:fft_y:128
# 1803:fft_z:128
# 1803:p_x:32
# 1803:p_y:32
# 1803:p_z:16
# 1803:source_id:51233
# 1803:vox_x:64
# 1803:vox_y:64
# 1803:vox_z:64
#
# column 1: trace set id
# column 2: node count
# column 3: average
# column 4: std. dev
# column 5: min()
# column 6: max()
# column 7: minDev (deviation from average value computed for each ts)
# column 8: maxDev (deviation from average value computed for each ts)
# column 9: count()


# Index 0: Results for GlobalizePositions_Cntl
1801 	2048 	1.69311e+15 	NaNQ 	0 	3.46749e+18 	-1.69311e+15 	3.4658e+18 	370688
1802 	4096 	1.6949e+15 	NaNQ 	0 	3.47115e+18 	-1.6949e+15 	3.46945e+18 	741376
1826 	8192 	-2.00821e+18 	NaNQ 	-4.49752e+18 	-9.97388e+17 	-2.54819e+18 	9.51941e+17 	1.48275e+06
1803 	16384 	2.58255e+15 	NaNQ 	0 	3.52604e+18 	-2.58255e+15 	3.52345e+18 	2.9655e+06


# Index 3: Results for P2_KSpace_Control
1799 	512 	1.27507e+07 	1.43701e+06 	9.24083e+06 	2.21655e+07 	-7.00933e+06 	4.92824e+06 	92672
1800 	1024 	9.2603e+06 	950654 	6.0091e+06 	1.56931e+07 	-6.18279e+06 	2.8042e+06 	185344
1801 	2048 	5.00469e+06 	437282 	3.59497e+06 	8.01087e+06 	-2.26834e+06 	1.66479e+06 	370688
1802 	4096 	3.18671e+06 	327801 	2.2493e+06 	5.46405e+06 	-1.87042e+06 	990598 	741376
1826 	8192 	3.0415e+06 	180855 	2.35506e+06 	4.39467e+06 	-1.01804e+06 	685315 	1.48275e+06
1803 	16384 	2.54866e+06 	136735 	2.1009e+06 	3.509e+06 	-678509 	463081 	2.9655e+06


# Index 4: Results for P2_Simtick_Loop_Control
1799 	512 	4.45663e+07 	5.36298e+06 	4.31143e+07 	7.14155e+07 	-194225 	197400 	92672
1800 	1024 	2.61652e+07 	2.95659e+06 	2.53074e+07 	4.1062e+07 	-165262 	149710 	185344
1801 	2048 	1.46933e+07 	1.39587e+06 	1.41647e+07 	2.18236e+07 	-141092 	153110 	370688
1802 	4096 	9.84471e+06 	845725 	9.39003e+06 	1.41684e+07 	-153299 	147485 	741376
1826 	8192 	9.63423e+06 	443619 	8.95543e+06 	1.20586e+07 	-373825 	375375 	1.48275e+06
1803 	16384 	1.35485e+07 	279542 	1.27908e+07 	1.52506e+07 	-475141 	503252 	2.9655e+06


# Index 5: Results for P3ME_ForwardFFT_Control
1799 	512 	3.23109e+06 	110819 	2.90763e+06 	3.81956e+06 	-364631 	518837 	92672
1800 	1024 	2.1741e+06 	74781.3 	1.90612e+06 	2.58802e+06 	-308901 	396859 	185344
1801 	2048 	1.42066e+06 	49419.2 	1.23225e+06 	1.81466e+06 	-199363 	360292 	370688
1802 	4096 	980194 	37189 	811616 	1.28375e+06 	-175167 	270554 	741376
1826 	8192 	1.12733e+06 	34317.1 	846720 	1.36674e+06 	-300729 	207429 	1.48275e+06
1803 	16384 	997868 	27268.7 	884627 	1.1835e+06 	-139975 	154682 	2.9655e+06


# Index 6: Results for ReduceForces_Cntl
1799 	512 	854079 	61893.6 	667916 	1.14561e+06 	-188323 	285537 	92672
1800 	1024 	834159 	45834.4 	664384 	1.06094e+06 	-172562 	203421 	185344
1801 	2048 	954563 	36736.6 	803282 	1.1778e+06 	-150123 	220192 	370688
1802 	4096 	1.30142e+06 	37012.7 	1.16372e+06 	1.49824e+06 	-140383 	186912 	741376
1826 	8192 	2.19508e+06 	46207.3 	1.82635e+06 	2.43218e+06 	-360331 	219743 	1.48275e+06
1803 	16384 	4.85689e+06 	62736 	4.25426e+06 	5.20159e+06 	-602065 	342820 	2.9655e+06


# Index 7: Results for ThrobberBcast
1799 	512 	1.07013e+06 	11425.9 	1.03621e+06 	1.14973e+06 	-34583.9 	77496.4 	92672
1800 	1024 	1.02244e+06 	20138.8 	973966 	1.13423e+06 	-48429 	109146 	185344
1801 	2048 	1.10713e+06 	18418.1 	1.03591e+06 	1.23418e+06 	-71266.4 	124546 	370688
1802 	4096 	1.37307e+06 	14345.5 	1.32994e+06 	1.44054e+06 	-43377.8 	66964.5 	741376
1826 	8192 	2.20007e+06 	31627.3 	2.10415e+06 	2.30719e+06 	-95983.7 	106781 	1.48275e+06
1803 	16384 	4.84889e+06 	49495.1 	4.69408e+06 	5.10983e+06 	-151210 	264074 	2.9655e+06


# Index 8: Results for ThrobberReduce
1799 	512 	679277 	17888.7 	609251 	785003 	-70509 	104477 	92672
1800 	1024 	708421 	25313.2 	613834 	832491 	-96484.2 	121090 	185344
1801 	2048 	871911 	25220.1 	747177 	1.01887e+06 	-126017 	144619 	370688
1802 	4096 	1.23768e+06 	31714.8 	1.13202e+06 	1.38792e+06 	-105831 	149004 	741376
1826 	8192 	2.1537e+06 	45126.7 	1.79547e+06 	2.37884e+06 	-352647 	206830 	1.48275e+06
1803 	16384 	4.80392e+06 	60958.3 	4.21273e+06 	5.1516e+06 	-591269 	345557 	2.9655e+06
