# Statistics for grouped trace points from trace_group_id 83
# column 1: node count
# column 2: average
# column 3: std. dev
# column 4: min()
# column 5: max()
# column 6: minDev (deviation from average value computed for each ts)
# column 7: maxDev (deviation from average value computed for each ts)
# column 8: count()


# Index 0: Results for GlobalizePositions_Cntl
1024 	16432.3 	3017.85 	7954 	27089 	-8452.81 	10647.2 	102400
2048 	9241.8 	1895.83 	3153 	16445 	-6074.08 	7068.5 	204800
4096 	5684.14 	1302.68 	783 	11244 	-4927.22 	5528.49 	409600


# Index 20: Results for UDF_UpdatePosition
512 	6006.21 	675.735 	4263 	8556 	-1828.09 	2276.68 	51200
1024 	3682.57 	446.68 	2147 	5527 	-1560.49 	1831.18 	102400
2048 	2436.76 	295.585 	1396 	3722 	-1045.06 	1214.2 	204800
4096 	1843.28 	213.247 	977 	2777 	-875.265 	929.236 	409600


# Index 21: Results for UDF_UpdateVelocity
512 	42874.7 	6918.35 	25126 	67240 	-17624.7 	22466 	51200
1024 	23055.1 	4191.7 	10933 	38447 	-11981 	14894.7 	102400
2048 	12635.9 	2621.76 	3809 	22555 	-8798.5 	9854.06 	204800
4096 	7520.87 	1801.22 	1540 	15400 	-5997.17 	7822.42 	409600


# Index 22: Results for UDF_WaterTIP3PRattle
512 	229944 	116802 	75675 	547812 	-154494 	318085 	51200
1024 	121070 	62957.7 	32547 	312038 	-88574.7 	189351 	102400
2048 	65039.2 	35251 	13680 	198674 	-51445.3 	133071 	204800
4096 	36396.6 	21083 	3394 	136625 	-33077.5 	100204 	409600


# Index 23: Results for UDF_WaterTIP3PShake
512 	166595 	43532 	72604 	281760 	-93833.5 	113561 	51200
1024 	89884.5 	23545.5 	25439 	159177 	-64522.1 	67642.7 	102400
2048 	50088.9 	14309.6 	9415 	97910 	-41036.1 	47103.1 	204800
4096 	29353.5 	9818.26 	3263 	65824 	-26222.2 	36316.2 	409600


# Index 24: Results for mFragmentMigration
512 	6.11052e+14 	NaNQ 	-1.62993e+11 	3.47622e+18 	-6.78964e+15 	3.46943e+18 	51200
1024 	2.20086e+15 	NaNQ 	-1.46444e+11 	6.93442e+18 	-1.69299e+16 	6.92426e+18 	102400
2048 	4.3063e+14 	NaNQ 	-1.36285e+11 	3.52773e+18 	-3.44518e+15 	3.526e+18 	204800
4096 	3.21978e+14 	NaNQ 	-1.25218e+11 	4.39608e+18 	-2.14665e+15 	4.39393e+18 	409600
