# Statistics for trace points from trace_group_id 2
# column 1: node count
# column 2: average
# column 3: std. dev.
# column 4: min()
# column 5: max()
# column 6: count()
# results for Ewald_AllReduce
32	3.96055e+08	NaNQ	3.95065e+08	3.97197e+08	3232
128	1.89428e+08	NaNQ	1.88693e+08	1.90217e+08	12928
256	1.69933e+08	NaNQ	1.69459e+08	1.70754e+08	25856
512	1.61662e+08	NaNQ	1.6118e+08	1.62841e+08	51712


# results for P2_NSQ_Control
8	1.58738e+08	5.61253e+06	1.50293e+08	1.71925e+08	808
32	3.98508e+07	2.36426e+06	3.7388e+07	4.4254e+07	3232
128	1.04829e+07	1.01877e+06	9.43e+06	1.2528e+07	12928
256	5.59618e+06	783270	4.714e+06	7.104e+06	25856
512	3.156e+06	663198	2.446e+06	4.519e+06	51712


# results for ReduceForces_Cntl
8	4.53399e+06	512010	3.193e+06	5.666e+06	808
32	4.61034e+06	289613	3.51e+06	5.571e+06	3232
128	4.46439e+06	203201	3.72e+06	5.204e+06	12928
256	4.44647e+06	177634	3.72e+06	5.098e+06	25856
512	4.59707e+06	230437	3.835e+06	5.292e+06	51712


# results for UDF_KineticEnergy
8	136090	NaNQ	134000	138000	808
32	45089.7	950.707	42000	49001	3232
128	26733.1	381.417	26000	28000	12928
256	24439.5	472.824	23000	26000	25856
512	23232.3	428.405	22000	24000	51712


# results for UDF_StdHarmonicBondForce
8	1.06939e+06	34765.2	991000	1.179e+06	808
32	317953	73120.6	196000	466001	3232
128	119232	34614.7	77000	227000	12928
256	84111.5	27986.1	61000	190000	25856
512	65707.7	21625.6	51000	141000	51712


# results for UDF_UpdatePosition
8	131680	NaNQ	128000	135000	800
32	40071.3	NaNQ	38999	41001	3200
128	26132.2	375.992	25000	27000	12800
256	23815.9	426.602	23000	25000	25600
512	22694.1	473.712	22000	24000	51200


# results for UDF_UpdateVelocity
8	193157	8847.73	180000	223000	1840
32	61278.3	7391.78	48999	73001	7360
128	28597.7	4331.55	23000	35000	29440
256	24226	3130.07	20000	29000	58880
512	22022.7	2552.36	18000	27000	117760


# results for UDF_WaterSPCRattle
8	1.5943e+07	NaNQ	1.5678e+07	1.6076e+07	800
32	4.007e+06	93643.9	3.697e+06	4.187e+06	3200
128	1.02814e+06	54796.3	855000	1.113e+06	12800
256	531827	40909.3	411000	577000	25600
512	283622	45764.8	125000	350000	51200


# results for UDF_WaterSPCShake
8	1.12643e+07	NaNQ	1.1054e+07	1.138e+07	800
32	2.85051e+06	69984.5	2.62e+06	2.985e+06	3200
128	741233	40261.4	617000	809000	12800
256	389639	30203	305000	426000	25600
512	213734	33078.1	98000	263000	51200


# results for TS_from_Ewald_AllReduce
8	4.51134e+08	1.563e+08	3.4977e+08	8.57494e+08	6040
32	7.68884e+07	2.94544e+07	5.9769e+07	2.10755e+08	24160
128	3.5517e+07	9.65665e+06	3.0602e+07	1.21641e+08	96640
256	3.12666e+07	7.24355e+06	2.7709e+07	1.1566e+08	193280
512	2.94378e+07	6.38375e+06	2.6506e+07	1.19888e+08	386560


# results for TS_from_Ewald_Eiks
8	2.68579e+09	NaNQ	2.67717e+09	2.69699e+09	800
32	4.52802e+08	NaNQ	4.50416e+08	4.5627e+08	3200
128	2.11535e+08	NaNQ	2.10406e+08	2.13156e+08	12800
256	1.86276e+08	NaNQ	1.85386e+08	1.87698e+08	25600
512	1.75356e+08	NaNQ	1.74412e+08	1.7675e+08	51200


# results for TS_from_Ewald_Forces
8	4.51131e+08	1.56154e+08	3.50028e+08	8.53548e+08	6040
32	7.68866e+07	2.9347e+07	6.034e+07	2.05606e+08	24160
128	3.55141e+07	9.85983e+06	3.0881e+07	1.21013e+08	96640
256	3.12644e+07	7.36435e+06	2.7956e+07	1.15352e+08	193280
512	2.94363e+07	6.357e+06	2.6657e+07	1.18769e+08	386560


# results for TS_from_Ewald_KSpace
8	2.68579e+09	NaNQ	2.67717e+09	2.69699e+09	800
32	4.52802e+08	NaNQ	4.50417e+08	4.5627e+08	3200
128	2.11535e+08	NaNQ	2.10406e+08	2.13156e+08	12800
256	1.86276e+08	NaNQ	1.85386e+08	1.87698e+08	25600
512	1.75356e+08	NaNQ	1.74412e+08	1.7675e+08	51200


# results for TS_from_Ewald_LocalReduce
8	4.51135e+08	1.56237e+08	3.49768e+08	8.57281e+08	6040
32	7.68884e+07	2.9444e+07	5.9772e+07	2.10545e+08	24160
128	3.5517e+07	9.65667e+06	3.0602e+07	1.21552e+08	96640
256	3.12666e+07	7.24346e+06	2.771e+07	1.15646e+08	193280
512	2.94377e+07	6.38472e+06	2.6506e+07	1.19772e+08	386560


# results for TS_from_Ewald_Loop
8	2.68579e+09	NaNQ	2.67717e+09	2.69698e+09	800
32	4.52802e+08	NaNQ	4.49284e+08	4.56277e+08	3200
128	2.11535e+08	NaNQ	2.10403e+08	2.13163e+08	12800
256	1.86276e+08	NaNQ	1.85382e+08	1.87698e+08	25600
512	1.75356e+08	NaNQ	1.7441e+08	1.76751e+08	51200


# results for TS_from_GlobalizePositions_Cntl
8	2.68657e+09	NaNQ	2.67804e+09	2.75917e+09	800
32	4.53469e+08	NaNQ	4.49965e+08	5.18135e+08	3200
128	2.12198e+08	6.36088e+06	2.09699e+08	2.78076e+08	12800
256	1.86977e+08	6.89527e+06	1.84641e+08	2.56719e+08	25600
512	1.76133e+08	7.72196e+06	1.73839e+08	2.5391e+08	51200


# results for TS_from_P2_KSpace_Control
8	2.68579e+09	NaNQ	2.67717e+09	2.69699e+09	800
32	4.52802e+08	NaNQ	4.50417e+08	4.56271e+08	3200
128	2.11535e+08	NaNQ	2.10406e+08	2.13156e+08	12800
256	1.86276e+08	NaNQ	1.85386e+08	1.87698e+08	25600
512	1.75356e+08	NaNQ	1.74412e+08	1.7675e+08	51200


# results for TS_from_P2_NSQ_Control
8	2.68597e+09	NaNQ	2.67834e+09	2.69869e+09	800
32	4.52861e+08	NaNQ	4.50479e+08	4.56855e+08	3200
128	2.11558e+08	NaNQ	2.10446e+08	2.13238e+08	12800
256	1.86294e+08	NaNQ	1.85382e+08	1.87844e+08	25600
512	1.7537e+08	NaNQ	1.7438e+08	1.772e+08	51200


# results for TS_from_ReduceForces_Cntl
8	2.68579e+09	NaNQ	2.67801e+09	2.69668e+09	800
32	4.52801e+08	NaNQ	4.50463e+08	4.56404e+08	3200
128	2.11532e+08	NaNQ	2.10408e+08	2.13082e+08	12800
256	1.86272e+08	NaNQ	1.85399e+08	1.87623e+08	25600
512	1.75351e+08	NaNQ	1.7442e+08	1.77048e+08	51200


# results for TS_from_UDF_KineticEnergy
8	2.68579e+09	NaNQ	2.67804e+09	2.69669e+09	800
32	4.52802e+08	NaNQ	4.49974e+08	4.56661e+08	3200
128	2.11533e+08	NaNQ	2.097e+08	2.13694e+08	12800
256	1.86272e+08	NaNQ	1.84644e+08	1.883e+08	25600
512	1.75351e+08	NaNQ	1.7384e+08	1.77617e+08	51200


# results for TS_from_UDF_StdHarmonicBondForce
8	2.68597e+09	NaNQ	2.67834e+09	2.69869e+09	800
32	4.52861e+08	NaNQ	4.50482e+08	4.56854e+08	3200
128	2.11558e+08	NaNQ	2.10446e+08	2.13238e+08	12800
256	1.86294e+08	NaNQ	1.85382e+08	1.87845e+08	25600
512	1.7537e+08	NaNQ	1.74379e+08	1.77199e+08	51200


# results for TS_from_UDF_UpdatePosition
8	2.68585e+09	NaNQ	2.67804e+09	2.69669e+09	792
32	4.5282e+08	NaNQ	4.49966e+08	4.56658e+08	3168
128	2.1154e+08	NaNQ	2.09699e+08	2.13693e+08	12672
256	1.86279e+08	NaNQ	1.84642e+08	1.88299e+08	25344
512	1.75356e+08	NaNQ	1.73839e+08	1.77616e+08	50688


# results for TS_from_UDF_UpdateVelocity
8	1.35622e+09	1.33437e+09	1.6025e+07	2.79904e+09	1832
32	2.30306e+08	2.25451e+08	3.821e+06	5.13771e+08	7328
128	1.06891e+08	1.05431e+08	924000	2.76955e+08	29312
256	9.4124e+07	9.3242e+07	472000	2.56011e+08	58624
512	8.86284e+07	8.80548e+07	181000	2.53456e+08	117248


# results for TS_from_UDF_WaterSPCRattle
8	2.68586e+09	NaNQ	2.67805e+09	2.69668e+09	792
32	4.52822e+08	NaNQ	4.49975e+08	4.56659e+08	3168
128	2.11543e+08	NaNQ	2.097e+08	2.13693e+08	12672
256	1.86278e+08	NaNQ	1.84643e+08	1.883e+08	25344
512	1.75356e+08	NaNQ	1.73841e+08	1.77617e+08	50688


# results for TS_from_UDF_WaterSPCShake
8	2.68585e+09	NaNQ	2.67804e+09	2.69669e+09	792
32	4.5282e+08	NaNQ	4.49974e+08	4.56661e+08	3168
128	2.1154e+08	NaNQ	2.09701e+08	2.13694e+08	12672
256	1.86279e+08	NaNQ	1.84644e+08	1.88299e+08	25344
512	1.75356e+08	NaNQ	1.73841e+08	1.77617e+08	50688


